tweet_id,image_id,text_info,text_info_conf,image_info,image_info_conf,tweet_text,image_path
908965188795322368,908965188795322368_0,informative,1.0,not_informative,0.6617,"RT @DjuricCAMFan: Jesus, hurricane Harvey is looking pretty nasty! Hope everyone is alright! https://t.co/P6ZFzj3qA5",data_image/hurricane_harvey/16_9_2017/908965188795322368_0.jpg
908999481538105347,908999481538105347_0,informative,1.0,not_informative,0.7373,"'With Hurricane Harvey approaching, Texans are getting readyâ€¦' - https://t.co/kS5wMZmxFf - #funny #humour https://t.co/XuRGIB6UZk",data_image/hurricane_harvey/16_9_2017/908999481538105347_0.jpg
909025238033195008,909025238033195008_0,informative,0.6692,not_informative,0.6452,"In Houston, a Theater Finds Itself Offstage After Harvey – Wall Street… https://t.co/wZIe7d8pdf https://t.co/veyY1hMKV2",data_image/hurricane_harvey/16_9_2017/909025238033195008_0.jpg
909030924096098304,909030924096098304_0,informative,0.5075,not_informative,1.0,@Reuters Funny we did not see Black Lives Matter helping Harvey's black victims! https://t.co/ThMzF53E7q,data_image/hurricane_harvey/16_9_2017/909030924096098304_0.jpg
909054527151706112,909054527151706112_0,informative,1.0,not_informative,0.6791,Volunteers for volunteers as Tennessee #IAM cooks breakfast for #Harvey union cleanup in Houston. #TxAFLCIO #1u https://t.co/ztkqR9rMOS,data_image/hurricane_harvey/16_9_2017/909054527151706112_0.jpg
909059379344920576,909059379344920576_0,informative,1.0,not_informative,1.0,Yall @houstonpolice is back to help #Harvey distribution to 5th Ward. Thankful for the way HPD cares for our city! https://t.co/nEKjD9Gmny,data_image/hurricane_harvey/16_9_2017/909059379344920576_0.jpg
909065199713378307,909065199713378307_0,informative,0.6736,not_informative,0.5064,It's starting to make more sense why Harvey and Irma were an organized test run... Planned evacuations. https://t.co/ZO27N7L8vq,data_image/hurricane_harvey/16_9_2017/909065199713378307_0.jpg
909075779241283584,909075779241283584_0,informative,0.7525,not_informative,1.0,One last prayer for the @BexarCoSheriff deputies before they head down to help the #Harvey relief down in Rockport https://t.co/bY3Uzg7FQ5,data_image/hurricane_harvey/16_9_2017/909075779241283584_0.jpg
909076232968470529,909076232968470529_0,informative,0.5156,not_informative,0.6869,My parents adopted two Hurricane Harvey rescues last week. Didn't take long for them to start being cute https://t.co/hZvQtAaP5l,data_image/hurricane_harvey/16_9_2017/909076232968470529_0.jpg
909076958373384192,909076958373384192_0,informative,0.3578,not_informative,1.0,"Coming back from Hurricane Harvey, Project Papa, #AgeOfNomads, and Pluralsight updates. https://t.co/l4CGlirwAD https://t.co/HCP2xhyx8v",data_image/hurricane_harvey/16_9_2017/909076958373384192_0.jpg
909078088176283648,909078088176283648_0,informative,0.6704,not_informative,0.6327,"WTH, 2 days befoee Harvey made landfall? https://t.co/Vw8fc558hy",data_image/hurricane_harvey/16_9_2017/909078088176283648_0.jpg
909092146480865280,909092146480865280_0,informative,0.6506,not_informative,0.3465,"Life360 story: ""Life360 was comfort during Hurricane Harvey"" https://t.co/mWqYiDy1An",data_image/hurricane_harvey/16_9_2017/909092146480865280_0.jpg
909093609294712832,909093609294712832_0,informative,1.0,not_informative,0.3344,Shout out to #Louisiana's @CajunNavyRelief at #AAP17 by @AAPPres for exemplary humanitarian efforts during #Harvey https://t.co/MrBfpH9Bzb,data_image/hurricane_harvey/16_9_2017/909093609294712832_0.jpg
909147681917886464,909147681917886464_2,informative,0.6749,not_informative,0.6623,@NISDPowell community giving school supplies to Amelia Elem. @BeaumontISD @NISD -post Hurricane Harvey https://t.co/R0YYt5KNLe,data_image/hurricane_harvey/16_9_2017/909147681917886464_2.jpg
909147681917886464,909147681917886464_3,informative,0.6749,not_informative,0.6681,@NISDPowell community giving school supplies to Amelia Elem. @BeaumontISD @NISD -post Hurricane Harvey https://t.co/R0YYt5KNLe,data_image/hurricane_harvey/16_9_2017/909147681917886464_3.jpg
909154298579374083,909154298579374083_1,informative,1.0,not_informative,0.6688,#Harvey Update: The team in Houston has been busy fixing a waterlogged ceiling. https://t.co/c3hXnrDlfb,data_image/hurricane_harvey/16_9_2017/909154298579374083_1.jpg
909156779216347136,909156779216347136_0,informative,1.0,not_informative,0.6539,Not too late to still support @DjHardHits efforts donating clothes + furniture in city/county for #Harvey victims!! https://t.co/FTp3jHdgl3,data_image/hurricane_harvey/16_9_2017/909156779216347136_0.jpg
909156779216347136,909156779216347136_2,informative,1.0,not_informative,0.6906,Not too late to still support @DjHardHits efforts donating clothes + furniture in city/county for #Harvey victims!! https://t.co/FTp3jHdgl3,data_image/hurricane_harvey/16_9_2017/909156779216347136_2.jpg
909170883071217664,909170883071217664_0,informative,0.2904,not_informative,1.0,@mrkmully @HoustonChron Don't forget #harvey's hummingbird victims. Rockport is a hummer mecca! Hang feeders now! https://t.co/dAYRzHrGha,data_image/hurricane_harvey/16_9_2017/909170883071217664_0.jpg
909177170576252928,909177170576252928_0,informative,0.3529,not_informative,1.0,Tornado fall in close match to North Greenville https://t.co/F41InF7w7k https://t.co/7ESYWIVzj0,data_image/hurricane_harvey/16_9_2017/909177170576252928_0.jpg
909182703777599491,909182703777599491_0,informative,0.7452,not_informative,0.6926,Final Jaw Dropping Total JJ Watt Raised For Hurricane Harvey Victims Just Revealed https://t.co/ndlvf2RnEU,data_image/hurricane_harvey/16_9_2017/909182703777599491_0.jpg
909183549823217666,909183549823217666_0,informative,0.5077,not_informative,0.6272,3 weeks ago we were trying to stop cars from driving into the water. Still such a crazy thought. #HurricaneHarvey https://t.co/tc7hqJvYEN,data_image/hurricane_harvey/16_9_2017/909183549823217666_0.jpg
909212573563731973,909212573563731973_0,informative,0.6347,not_informative,1.0,300 Harvey evacuees relocated to temporary housing from George R. Brown https://t.co/wkiPPXoxGh https://t.co/tNvbt9GR0p,data_image/hurricane_harvey/17_9_2017/909212573563731973_0.jpg
909214181685112833,909214181685112833_0,informative,0.6443,not_informative,0.6571,Help the Farrell family after Harvey! https://t.co/2scNKJxgaa https://t.co/q848Efv5Yn,data_image/hurricane_harvey/17_9_2017/909214181685112833_0.jpg
909414165047054338,909414165047054338_0,informative,0.6871,not_informative,0.6934,Contact us for all your demo and remodeling needs. KBC is here to help rebuild Houston post Harvey https://t.co/I3mqaYPmNU,data_image/hurricane_harvey/17_9_2017/909414165047054338_0.jpg
909490653733715969,909490653733715969_0,informative,0.6894,not_informative,1.0,Tornado forming outside my house agghhhh!!! https://t.co/Pe0MPuebh0,data_image/hurricane_harvey/17_9_2017/909490653733715969_0.jpg
909493675016822785,909493675016822785_0,informative,0.6815,not_informative,1.0,RT @Babydoll50100: Arkansas under Tornado Watch Wednesday https://t.co/u6EhSfcsCn https://t.co/AdRZyAjvo1,data_image/hurricane_harvey/17_9_2017/909493675016822785_0.jpg
909694844901183488,909694844901183488_0,informative,1.0,not_informative,1.0,RT @nymr: #MondayMotivation #Tornado travelling across the North York Moors National Park! https://t.co/DMKqCrrnr0 https://t.co/ptvMsyZbXb,data_image/hurricane_harvey/18_9_2017/909694844901183488_0.jpg
909705124280385538,909705124280385538_0,informative,1.0,not_informative,1.0,Astros' Carlos Correa giving 500 more beds to kids impacted by Harvey https://t.co/RXTzGDj1Av https://t.co/EEDQIfRZ7G,data_image/hurricane_harvey/18_9_2017/909705124280385538_0.jpg
909735519164289024,909735519164289024_0,informative,0.6494,not_informative,1.0,"A nation in shambles, let us pray: https://t.co/uKLfuOLkwN #Harvey #Irma #Wildfires #PuertoRico #USA https://t.co/fDu221ir93",data_image/hurricane_harvey/18_9_2017/909735519164289024_0.jpg
909759512801828864,909759512801828864_0,informative,0.8752,not_informative,0.6697,Red Cross working to move Harvey evacuees from GRB https://t.co/JenJLo9wRA https://t.co/Fn4qTH5Bw9,data_image/hurricane_harvey/18_9_2017/909759512801828864_0.jpg
909759902188556288,909759902188556288_0,informative,0.5787,not_informative,1.0,BRIEF-KLX Inc businesses modestly impacted by hurricanes Harvey and Irma https://t.co/ioxZheILmb,data_image/hurricane_harvey/18_9_2017/909759902188556288_0.png
909765846314225664,909765846314225664_0,informative,0.6659999999999999,not_informative,1.0,Harvey and Irma crowding shelters even more. We added a Cangialosi over weekend! Now cats and dogs mixing. #chaos https://t.co/qE2sEsifx1,data_image/hurricane_harvey/18_9_2017/909765846314225664_0.jpg
909788741123710976,909788741123710976_0,informative,1.0,not_informative,0.6586,"Trump praises response to Harvey, says ‘nobody has ever seen this much water’ https://t.co/nyDBFdku8i https://t.co/vypICErzg9",data_image/hurricane_harvey/18_9_2017/909788741123710976_0.jpg
909794063716581377,909794063716581377_0,informative,0.6676,not_informative,0.6869,@AtlantaFed GDPNow forecast for Q3 sinks on Harvey-related hits https://t.co/m2c4Qygaga,data_image/hurricane_harvey/18_9_2017/909794063716581377_0.jpg
909831472852455426,909831472852455426_0,informative,1.0,not_informative,1.0,Air Force team to spray for mosquitoes in areas hit hard by Harvey flooding https://t.co/TCXtnxAWZJ https://t.co/sWCxs4al8q,data_image/hurricane_harvey/18_9_2017/909831472852455426_0.jpg
909834411738226689,909834411738226689_0,informative,0.5801,not_informative,1.0,"""The are a perfectly formed tornado"": LCD Soundsystem in Manchester last night https://t.co/Kpuhdds7sK https://t.co/letAvgJmIP",data_image/hurricane_harvey/18_9_2017/909834411738226689_0.jpg
909835703818780672,909835703818780672_0,informative,0.6748,not_informative,1.0,Hurricane Harvey Victim Finds God in the Midst of Disaster https://t.co/mRy6W6jXpZ https://t.co/upQDUTsGgb,data_image/hurricane_harvey/18_9_2017/909835703818780672_0.jpg
909853837367930881,909853837367930881_0,informative,1.0,not_informative,1.0,Starbucks helps employees in wake of Harvey and Irma https://t.co/7a0tYoj2K2 https://t.co/wDYDawRoLT,data_image/hurricane_harvey/18_9_2017/909853837367930881_0.jpg
909854802510786560,909854802510786560_0,informative,1.0,not_informative,1.0,#MondayMotivation Get involved raising money for #HurricaneHarvey victims here https://t.co/xMXzslMi3I https://t.co/1EznBrD6Np,data_image/hurricane_harvey/18_9_2017/909854802510786560_0.jpg
909873652493160448,909873652493160448_0,informative,0.5902,not_informative,1.0,#Container homes have no #design limitations. #Harvey #Irma #architecture https://t.co/LaggatJ3aK https://t.co/cz4SZ6Su5S,data_image/hurricane_harvey/18_9_2017/909873652493160448_0.jpg
909892154893447169,909892154893447169_0,informative,0.6181,not_informative,1.0,Toxic Plant May Have Sprung Undisclosed Leak During Hurricane Harvey https://t.co/qg66HdTPO6 https://t.co/B4LOah7iKK,data_image/hurricane_harvey/18_9_2017/909892154893447169_0.jpg
909902370057986049,909902370057986049_0,informative,0.6582,not_informative,1.0,Evidence of spills at #Houston toxic site during #Harvey floods https://t.co/K4hJp33oFe https://t.co/1fvzLRPPzE,data_image/hurricane_harvey/18_9_2017/909902370057986049_0.jpg
909907159093321728,909907159093321728_0,informative,0.6088,not_informative,0.6656,Officials report potential spills at Texas Superfund site after Harvey: report https://t.co/z9IdqouH1a https://t.co/ApGUyZtjIz,data_image/hurricane_harvey/18_9_2017/909907159093321728_0.jpg
909919782627086336,909919782627086336_0,informative,1.0,not_informative,1.0,Visit Our 2017 Showcase Home and Help Military Heroes Affected by Harvey https://t.co/RB1GZD96ia,data_image/hurricane_harvey/18_9_2017/909919782627086336_0.jpg
909921604280492032,909921604280492032_0,informative,1.0,not_informative,0.7659,"First rainfall in 17 days post Harvey &amp; we get a full rainbow. Sweet, sweet promises. https://t.co/lIsEy1cFvf",data_image/hurricane_harvey/18_9_2017/909921604280492032_0.jpg
909934344831098880,909934344831098880_0,informative,0.6478,not_informative,0.7131,Hurricane Harvey destroys habitats for tropical birds https://t.co/O1w6zT2PK1 https://t.co/xixYk9DMuZ,data_image/hurricane_harvey/19_9_2017/909934344831098880_0.jpg
909938076423675905,909938076423675905_1,informative,1.0,not_informative,0.6164,@TheDoctorIsILL My house after Harvey. Lol. You never know.... https://t.co/BhRPPyIJAF,data_image/hurricane_harvey/19_9_2017/909938076423675905_1.jpg
909938076423675905,909938076423675905_3,informative,1.0,not_informative,1.0,@TheDoctorIsILL My house after Harvey. Lol. You never know.... https://t.co/BhRPPyIJAF,data_image/hurricane_harvey/19_9_2017/909938076423675905_3.jpg
909969328061145089,909969328061145089_0,informative,1.0,not_informative,1.0,Humble school board looks to future while dealing with Harvey https://t.co/aPYwwcdfag https://t.co/tDzdGGnBuy,data_image/hurricane_harvey/19_9_2017/909969328061145089_0.jpg
910026731892875264,910026731892875264_0,informative,0.8617,not_informative,1.0,Industry Pulls Together To Save Lives after Harvey https://t.co/A8gFxClWrY https://t.co/HwGos7cuM9,data_image/hurricane_harvey/19_9_2017/910026731892875264_0.jpg
910072252305113089,910072252305113089_0,informative,0.3353,not_informative,1.0,In The Wake Of Hurricane Harvey Houston Epa Lab Set To Close | https://t.co/atHya60U4x | #ClimateAndEnvironment https://t.co/jXw0epNeWZ,data_image/hurricane_harvey/19_9_2017/910072252305113089_0.jpg
910094360179601408,910094360179601408_0,informative,1.0,not_informative,1.0,DIVINE MISSION CHARITY EVENTS DONATE &amp; SUPPORT HURICANE VICTIMS (HARVEY IRMA &amp; MARIA) VISIT https://t.co/jGwB3PakEp https://t.co/VP7zntC7fv,data_image/hurricane_harvey/19_9_2017/910094360179601408_0.jpg
910111394334375936,910111394334375936_0,informative,0.2581,not_informative,1.0,"Churches sue FEMA for flood relief, group offers Harvey victims free abortions, HB 40 inâ€¦ https://t.co/BAOqHPbSFH https://t.co/WJ83Ei71AT",data_image/hurricane_harvey/19_9_2017/910111394334375936_0.jpg
910115048235859968,910115048235859968_0,informative,1.0,not_informative,0.8951,All 4 Jurisdictions making it possible to take supplies to #HurricaneHarvey survivors. https://t.co/qe6tW6a983,data_image/hurricane_harvey/19_9_2017/910115048235859968_0.jpg
910115048235859968,910115048235859968_1,informative,1.0,not_informative,0.6822,All 4 Jurisdictions making it possible to take supplies to #HurricaneHarvey survivors. https://t.co/qe6tW6a983,data_image/hurricane_harvey/19_9_2017/910115048235859968_1.jpg
910122758276878336,910122758276878336_0,informative,1.0,not_informative,0.6725,Rebuilding our community. Supporting Harvey victims! https://t.co/MaQTCLOoVX,data_image/hurricane_harvey/19_9_2017/910122758276878336_0.jpg
910122758276878336,910122758276878336_1,informative,1.0,not_informative,0.6606,Rebuilding our community. Supporting Harvey victims! https://t.co/MaQTCLOoVX,data_image/hurricane_harvey/19_9_2017/910122758276878336_1.jpg
910129169417199616,910129169417199616_0,informative,0.6542,not_informative,1.0,STORM STRESS: Signs of emotional distress following Harvey https://t.co/ukB1u0p8RJ https://t.co/SnPMhledR6,data_image/hurricane_harvey/19_9_2017/910129169417199616_0.jpg
910147471518691329,910147471518691329_0,informative,1.0,not_informative,0.6744,.@PNJankowski delivering his report on #Harvey's economic impact to the region #HouRecovers https://t.co/1QPCyDTe0I,data_image/hurricane_harvey/19_9_2017/910147471518691329_0.jpg
910161725327994880,910161725327994880_0,informative,1.0,not_informative,1.0,#bethechange #mcmichaelmiddleschool raising funds for Hurricane Harvey's displaced foster children. https://t.co/iQr3y3bgzx,data_image/hurricane_harvey/19_9_2017/910161725327994880_0.jpg
910164779091755009,910164779091755009_0,informative,0.6694,not_informative,0.7509,#thatevvlife sugar sale in cafeteria. Benefits for Tracy petijeans family from hurricane Harvey. https://t.co/7g0xrlZ0ob,data_image/hurricane_harvey/19_9_2017/910164779091755009_0.jpg
910167592903561222,910167592903561222_0,informative,1.0,not_informative,0.6508,#Donations NEEDED to help families through the aftermath of #HurricaneHarvey! https://t.co/nm6we4afiO,data_image/hurricane_harvey/19_9_2017/910167592903561222_0.jpg
910172431188295680,910172431188295680_0,informative,0.6793,not_informative,0.6925,Hurricane Harvey weighs on new US homebuilding in August https://t.co/FouGjmGlfQ https://t.co/MxqFeSiMKB,data_image/hurricane_harvey/19_9_2017/910172431188295680_0.jpg
910185032639279104,910185032639279104_0,informative,0.6875,not_informative,0.6868,Harvey knocked out almost one-quarter of US refining capacity in late August https://t.co/UTs0PGSyP7 https://t.co/QrPq3jAsxx,data_image/hurricane_harvey/19_9_2017/910185032639279104_0.png
910219457552936961,910219457552936961_0,informative,0.5884,not_informative,1.0,Wichita Falls Woman Opens Up Home For Family Displaced By Harvey https://t.co/1PInuODxNC https://t.co/bqLZlvTvHH,data_image/hurricane_harvey/19_9_2017/910219457552936961_0.jpg
910224723967127554,910224723967127554_0,informative,0.6515,not_informative,1.0,"NC Attorney General: Beware Flood Cars Following Harvey, Irma - https://t.co/z2bHo5iv7f https://t.co/b3g3aSxoTG",data_image/hurricane_harvey/19_9_2017/910224723967127554_0.jpg
910225191929810944,910225191929810944_0,informative,1.0,not_informative,1.0,Creating a Hurricane Harvey PSA using @WeVideo with Ms Siciliano's class @LMTSD https://t.co/QacU64nPO5,data_image/hurricane_harvey/19_9_2017/910225191929810944_0.jpg
910235819331420162,910235819331420162_0,informative,0.6906,not_informative,1.0,Texans players visit Kingwood High School to help ease pain from Harvey https://t.co/eZrXo283G4 #kprc2 https://t.co/wUJlmGf6xM,data_image/hurricane_harvey/19_9_2017/910235819331420162_0.jpg
910239029848891392,910239029848891392_0,informative,1.0,not_informative,0.815,How storms like #Harvey impact #Houston #workforce &amp; #economy @HoustonPubMedia @HPMNews887 https://t.co/KR560f8EoX https://t.co/F7qfL91a8B,data_image/hurricane_harvey/19_9_2017/910239029848891392_0.jpg
910245008439169024,910245008439169024_0,informative,1.0,not_informative,0.68,Premiere Bank collected $10K at their 3 @CityOfDubuque locations - all money for #hurricaneharvey relief! #RedCross https://t.co/CBLOYYUbsK,data_image/hurricane_harvey/19_9_2017/910245008439169024_0.jpg
910254709289684992,910254709289684992_0,informative,1.0,not_informative,1.0,What Harvey Can Teach Us About Resilient Transit â†’ https://t.co/EZcglZ6sVX https://t.co/5RldaF6vWI,data_image/hurricane_harvey/19_9_2017/910254709289684992_0.jpg
910263603533664261,910263603533664261_1,informative,0.6519,not_informative,1.0,"We delivered our relief efforts to Rockport today, thanks for your support #Tackleberrys #harvey https://t.co/Qd41jtNazi",data_image/hurricane_harvey/19_9_2017/910263603533664261_1.jpg
910263603533664261,910263603533664261_3,informative,0.6519,not_informative,1.0,"We delivered our relief efforts to Rockport today, thanks for your support #Tackleberrys #harvey https://t.co/Qd41jtNazi",data_image/hurricane_harvey/19_9_2017/910263603533664261_3.jpg
910268744697397248,910268744697397248_0,informative,1.0,not_informative,1.0,3 hats for #HurricaneHarvey fundraiser. So pretty together. #pugchat https://t.co/sZpH95F9Nx,data_image/hurricane_harvey/19_9_2017/910268744697397248_0.jpg
910269781588299776,910269781588299776_0,informative,1.0,not_informative,1.0,.@UWMadison students in Houston to aid post-Harvey mosquito control. Read more: https://t.co/ZtAUGRuTTh https://t.co/JGdX6732XE,data_image/hurricane_harvey/19_9_2017/910269781588299776_0.jpg
905625586911072256,905625586911072256_0,not_informative,0.6569,informative,1.0,Fake Irma Video Explodes Online #irma #stjohn #Barbuda From The Weather Channel iPhone App https://t.co/s31Te49yNM https://t.co/1QzU41GfzD,data_image/hurricane_irma/7_9_2017/905625586911072256_0.jpg
905636651447328768,905636651447328768_0,not_informative,1.0,informative,1.0,@Wolfdoggg MORE IMAGES CAME IN. St. Thomas and St. John. Please share https://t.co/88v2i4We55 https://t.co/gaodvNkSee,data_image/hurricane_irma/7_9_2017/905636651447328768_0.jpg
905636651447328768,905636651447328768_1,not_informative,1.0,informative,1.0,@Wolfdoggg MORE IMAGES CAME IN. St. Thomas and St. John. Please share https://t.co/88v2i4We55 https://t.co/gaodvNkSee,data_image/hurricane_irma/7_9_2017/905636651447328768_1.jpg
905636651447328768,905636651447328768_2,not_informative,1.0,informative,1.0,@Wolfdoggg MORE IMAGES CAME IN. St. Thomas and St. John. Please share https://t.co/88v2i4We55 https://t.co/gaodvNkSee,data_image/hurricane_irma/7_9_2017/905636651447328768_2.jpg
905636651447328768,905636651447328768_3,not_informative,1.0,informative,1.0,@Wolfdoggg MORE IMAGES CAME IN. St. Thomas and St. John. Please share https://t.co/88v2i4We55 https://t.co/gaodvNkSee,data_image/hurricane_irma/7_9_2017/905636651447328768_3.jpg
905642255561637888,905642255561637888_0,not_informative,0.6641,informative,0.6936,Hurricane Irma Tuned. ὠ2 https://t.co/TAmNcJ46Sz,data_image/hurricane_irma/7_9_2017/905642255561637888_0.jpg
905647524240801792,905647524240801792_0,not_informative,0.3545,informative,0.6997,RT @Newsweek: Rush Limbaugh seems to think Hurricane Irma is a liberal conspiracy | Analysis https://t.co/oJbztnJUY0 https://t.co/BBNKeyw6jT,data_image/hurricane_irma/7_9_2017/905647524240801792_0.jpg
905647841841864704,905647841841864704_0,not_informative,0.3421,informative,0.3447,Harrowing footage shows plane flying through Hurricane Irma https://t.co/zwn45Y0YpT https://t.co/pi4FcWK4Ld,data_image/hurricane_irma/7_9_2017/905647841841864704_0.jpg
905669053879951361,905669053879951361_0,not_informative,0.33899999999999997,informative,0.6947,RT @hihi_itskaikai: Hurricane #Irma Relief BVI @CNN @BBCWorld @BBCBreaking https://t.co/M0g65i0ThA https://t.co/XRP4UvRPb5,data_image/hurricane_irma/7_9_2017/905669053879951361_0.jpg
905669053879951361,905669053879951361_1,not_informative,0.33899999999999997,informative,1.0,RT @hihi_itskaikai: Hurricane #Irma Relief BVI @CNN @BBCWorld @BBCBreaking https://t.co/M0g65i0ThA https://t.co/XRP4UvRPb5,data_image/hurricane_irma/7_9_2017/905669053879951361_1.jpg
905669053879951361,905669053879951361_3,not_informative,0.33899999999999997,informative,1.0,RT @hihi_itskaikai: Hurricane #Irma Relief BVI @CNN @BBCWorld @BBCBreaking https://t.co/M0g65i0ThA https://t.co/XRP4UvRPb5,data_image/hurricane_irma/7_9_2017/905669053879951361_3.jpg
905670168524726273,905670168524726273_0,not_informative,1.0,informative,1.0,New blog posted ~ https://t.co/8NQurdTBgg #FemDom @RTDoms https://t.co/GMylBPkNjD,data_image/hurricane_irma/7_9_2017/905670168524726273_0.jpg
905714507657469953,905714507657469953_0,not_informative,0.6661,informative,1.0,Caribbean Reeling: At Least 3 Dead From The Weather Channel iPhone App #resist https://t.co/ScSjoqMW2Q https://t.co/x7jL1NXti3,data_image/hurricane_irma/7_9_2017/905714507657469953_0.jpg
905719346953154561,905719346953154561_0,not_informative,0.3774,informative,0.6915,Hurricane Irma Has Completely Blotted Out Puerto Rico From Satellite Images https://t.co/0jAQWfrHA0 https://t.co/kUREIv5J01,data_image/hurricane_irma/7_9_2017/905719346953154561_0.jpg
905719631226261505,905719631226261505_0,not_informative,0.6757,informative,1.0,"Irma, Jose and Katia, group pic. #Irma #Jose #Katia #hurricane https://t.co/Xm6GPnwIgv",data_image/hurricane_irma/7_9_2017/905719631226261505_0.jpg
905738926563975172,905738926563975172_0,not_informative,0.6929,informative,1.0,Trump: – Climate change is a hoax orchestrated by China Nature: – Hold my beer… https://t.co/8XI80SOA8F https://t.co/dSCrUTtrRP,data_image/hurricane_irma/7_9_2017/905738926563975172_0.jpg
906927912523251712,906927912523251712_0,not_informative,0.6512,informative,1.0,RT @Bros4America: Are Irma and Harvey God‚Äôs Punishment for Electing¬ Trump? https://t.co/n7Uly55H5l https://t.co/fYlVev59Vw,data_image/hurricane_irma/10_9_2017/906927912523251712_0.jpg
906927991225286657,906927991225286657_0,not_informative,0.6585,informative,1.0,"RT @caseyfrank1: Yikes, Hollywood. Fl., home on fire. Too windy for FDP to respond. #Irma https://t.co/av26VShP3j",data_image/hurricane_irma/10_9_2017/906927991225286657_0.jpg
906928014323339270,906928014323339270_0,not_informative,0.6829,informative,1.0,RT @CharlesRoopWCTV: The noon position fix on #Irma continues it's near-northward (350 degree) movement. #flwx #gawx https://t.co/8kdZ4XJdeF,data_image/hurricane_irma/10_9_2017/906928014323339270_0.jpg
906928065275555840,906928065275555840_0,not_informative,1.0,informative,0.6174,"RT @cris_cersei: This is not #Miami, #Florida. This is #Livorno, Italy. Today. #apocalypse #Irma https://t.co/D55kK5uV75",data_image/hurricane_irma/10_9_2017/906928065275555840_0.jpg
909378912765059072,909378912765059072_0,not_informative,0.3415,informative,1.0,The @forestservice Incident Command Team morning briefing in #ElYunqueNF today 09/17 ·Ωè7: Maya Qui√±ones #Irma #Maria https://t.co/dxhxBGwFyl,data_image/hurricane_irma/17_9_2017/909378912765059072_0.jpg
909378912765059072,909378912765059072_1,not_informative,0.3415,informative,0.6906,The @forestservice Incident Command Team morning briefing in #ElYunqueNF today 09/17 ·Ωè7: Maya Qui√±ones #Irma #Maria https://t.co/dxhxBGwFyl,data_image/hurricane_irma/17_9_2017/909378912765059072_1.jpg
909380024687525888,909380024687525888_0,not_informative,0.6728,informative,0.6588,RT @TimTebow: So thankful for @FLGovScott leadership and love for the people of our great state. #Irma #Florida https://t.co/APgR7x9304,data_image/hurricane_irma/17_9_2017/909380024687525888_0.jpg
909380504201367553,909380504201367553_0,not_informative,0.6571,informative,1.0,Interpreter Mostly Signed Nonsense During Irma Briefing https://t.co/BCSlSGUmkU https://t.co/XLhShRSVJ0,data_image/hurricane_irma/17_9_2017/909380504201367553_0.jpg
909385970486738944,909385970486738944_0,not_informative,0.6685,informative,0.6671,"RT @youngvulgarian: Very strong local paper headline, that: https://t.co/EMiP5jyblg https://t.co/LWUAiMnAkA",data_image/hurricane_irma/17_9_2017/909385970486738944_0.jpg
909387208599142400,909387208599142400_0,not_informative,0.6405,informative,0.6777,"Hurricane Irma shows Donald Trump isn‚Äôt America‚Äôs only problem, writes @WilbyPeter https://t.co/9pfoaMLgjZ https://t.co/RFW3YaQ7wo",data_image/hurricane_irma/17_9_2017/909387208599142400_0.jpg
909387455924666368,909387455924666368_0,not_informative,1.0,informative,1.0,"#Nurses won't let #Hurricane Irma ruin #Birthday -year-old: https://t.co/i9qweTjTed, https://t.co/klPczXT1yH https://t.co/FiDrcgM3Z4",data_image/hurricane_irma/17_9_2017/909387455924666368_0.jpg
909392475332268033,909392475332268033_0,not_informative,0.6593,informative,1.0,"Here we go again... If you were tired of the name #Irma, you won't want to hear anything about #Maria. https://t.co/OJ7PETrBF9",data_image/hurricane_irma/17_9_2017/909392475332268033_0.jpg
909393297680031744,909393297680031744_0,not_informative,0.6513,informative,1.0,RT @BazTastic77: If Irma was over Europe! https://t.co/dEzCl376xb,data_image/hurricane_irma/17_9_2017/909393297680031744_0.jpg
909394600007274501,909394600007274501_0,not_informative,0.3415,informative,1.0,#Hurricane #Irma: #Florida #Keys #Residents #Trickle back to ... - https://t.co/w5OLjYPXJC - #Topstories https://t.co/Wpm96viQmN,data_image/hurricane_irma/17_9_2017/909394600007274501_0.jpg
909396041694367744,909396041694367744_0,not_informative,0.6397,informative,1.0,Watch out for TS #Maria not #Irma again https://t.co/8lSkp4FZZB,data_image/hurricane_irma/17_9_2017/909396041694367744_0.jpg
909396171235487745,909396171235487745_0,not_informative,0.6609999999999999,informative,1.0,"RT @MirrorPolitics: Tax tycoons could pay Hurricane Irma bill, says John Prescott https://t.co/oSvJqiBsUt https://t.co/8xOlSQa1yS",data_image/hurricane_irma/17_9_2017/909396171235487745_0.jpg
909401980266860544,909401980266860544_0,not_informative,1.0,informative,1.0,Today's @TB_Times front page. #Irma https://t.co/Gg0uI7OJvx,data_image/hurricane_irma/17_9_2017/909401980266860544_0.jpg
909409197325828098,909409197325828098_0,not_informative,1.0,informative,0.6616,"RT @CatholicNewsSvc: “They say ‘Sister, you’re famous. Can I have your autograph?'” https://t.co/KZzryzgPVy https://t.co/ridd96OVjB #chains…",data_image/hurricane_irma/17_9_2017/909409197325828098_0.jpg
909410917233897472,909410917233897472_0,not_informative,0.6769,informative,1.0,Irma missed Puerto Rico but Maria is not going to do the same ὣ1ὣ1ὣ1 https://t.co/zTStaZPx36,data_image/hurricane_irma/17_9_2017/909410917233897472_0.jpg
