tweet_id,text_info_conf,tweet_text,text_info
905964452771643393,1.0,rt pan pulp love john d macdonald april evil 1959 they hit town like tornado,0
930245986634616835,1.0,locke middle school seismogram m7 3 earthquake iraq nov 12 m6 5 earthquake costa rica nov 13,1
930026404036726785,1.0,queue blood donation destructive earthquake iran sympathy,1
909393360292663296,0.6505,captive blackfish tokitae left 2 fend 4 herself during irma v freelolita,1
905663580967538688,0.6908,rt photos images evacuation destruction hurricane irma,1
920326087195938816,1.0,tending to patients as her new home burns california wildfires,0
910615577915310081,1.0,mexico city earthquake should raise questions about building safety,0
901650495122456576,0.6633,hurricane harvey no confirmed fatalities so far says texas governor,1
910794877788737537,0.6597,cell phone carriers waive fees help earthquake victims,0
905670458636414976,0.6779999999999999,hurricane irma uae consulate alerts emiratis us,1
909888769914007555,1.0,hurricane irma your questions answered via,1
917950294956310528,0.6816,worst fire ever,1
910632195068354560,0.7786,widespread devastation new earthquake rocks central mexico,1
912947115248189440,1.0,rt still doubt severity effect storm maria dominica,1
905424850671595520,1.0,extra help bankers insurance,1
906833520731058176,1.0,thank much harvey amp irma,0
921372721946251265,1.0,puerto rico las vegas niger freaking demented illegitimate president time treason,0
919924734636298241,0.7133,from ap archives california wildfire victims vow return,1
904264498940264448,1.0,kc firefighters rescue boats heading texas hurricane harvey relief watch now 9,1
920809559874080769,0.6615,fresno fire california get ready tag a friend,0
911874793707905024,1.0,here latest ecmwf storm tracks maria lee day 5 gt,1
920695541687652357,1.0,california wildfires fuel globalist agenda,1
909692255790919680,1.0,local relief efforts help family st thomas escape devastation left behind hurricane irma,1
912005612099207168,0.6707,afternoon look hurricanemaria ncwx scwx gawx tropicalwx wx,1
911954127428694016,1.0,we could feel effects hurricane maria week,1
909718650403393539,1.0,hurricane experts harvey irma next,1
922157782677245952,1.0,puerto rico ex governor tweets photo surgery cellphone light,0
919962898054746112,1.0,specialized bikes organizing donations california fire victims,1
910699002064244737,0.8586,rain falls rescue teams mexico school flattened earthquake,1
910126667007447041,0.6601,volleyback back oxbridge sweeps seminole ridge monday plus scores around area,0
905715101172469760,1.0,rt hurricane irma category 5 storm 30 hours,1
910050952824139776,1.0,sunglasses harvey ap741351 05 pad print 1 color,0
922285156416835584,1.0,houston waiting fema,0
906153773990588416,1.0,so proud student council ss making difference hurricaneharvey relief 107achieves tigerready,1
906622470144356353,0.6978,tornado warnings popping south florida irma nears,1
909733243859161089,1.0,caribbean catastrophe risk insurance facility pay nearly 16 million hurricane irma business insuranc,1
905756409681371137,1.0,here stats storm irma top story entire weekend tune,1
910655089211142145,0.6615,the mexicoearthquake behind us still help sharing,1
922942024411766784,0.6462,join pro bono attorneys helping california fire recovery,1
908827775066394625,1.0,workplace gratitude action helping harvey amp irma hurricane victims beinspired,1
910645932944908288,0.6592,hurricane hunters maria we first data eye minute,1
904397952420118528,1.0,work i team assisting bear creek area harvey,1
915973623822770177,1.0,repealing jones act would help puerto rico but could hurt florida,0
909393693362343938,0.6715,irma got laundromatting irmarecovery nopower,0
910173880437817344,1.0,rt spared irma worst puerto ricans sail virgin islanders aid,1
904791464382791680,0.8667,it takes compromise give people rights harvey milk,0
910258150959456256,0.6956,gave eye irma went another way 2,1
917949723167875077,0.6729999999999999,can friends followers share post social media california burned cat from wildfires,0
909468250953658369,0.6684,irma naples hope tin city makes back soon paradise,1
912042078745485312,0.6554,rt huge difference tree damage hurricaneirma vs hurricanemaria,1
905056852383113216,0.6983,networks join forces for hurricane harvey telethon featuring george clooney beyonce others,1
923265376963715072,1.0,help us raise funds rebuild playgrounds hurricane maria,1
930401239002701825,0.6355,no action iran government countries help recent earthquake iran kurds,1
910145812658819072,0.5072,how cleanup businesses facing irma demands jax daily record financial news amp daily record jacksonville,1
922530203980546048,0.6758,parts puerto rico tourism industry slowly comes back online,0
909493617865224192,1.0,money irma business this startup lets rent fake parent girlfriend bloomber,0
911982031898365952,0.6487,hurricane alerts north carolina nyc 72 hours less impact,1
904613263970729984,1.0,military photo day real life american heroes helping after harvey,1
931490440305692672,1.0,iranian little boy takes friend receive food iran earthquake,1
872238834628665344,1.0,us army soldiers rotc cadets pitch help flood recovery srilanka image via,1
908087844459220992,1.0,i raising cane chicken fingers harvey la,0
905548405606363137,0.6941,rt i tweeted harvey comparison iowa irma size compares region iawx,1
921907223680270337,0.6615,rt sorry california twodopemusic wildfires,0
880671923109339136,0.7143,rohan mehra confirms about stint saasiral simar ka his character mora a a a a a,0
922356832949084161,1.0,for sale puerto rico strong 100 premium cotton t shirt via deals,0
909869946070605825,0.6262,6 ways hurricane irma cost floridians via,1
930339539733831680,1.0,iran mourns victims sunday 7 3 magnitude earthquake middle east,1
877212173096804356,0.6471,possible start raining floodsl slflood,0
912435563046866949,0.6471,joins forces coordinate relief efforts mexico earthquake victims,1
927146873269317632,1.0,it 1 year since left beauuuutiful puerto rico d 5 7,0
917848117084430336,0.6664,neighborhoods swallowed flames toll rises california wildfires click below for full story,1
910564980369567744,0.687,soft soil may contributed destruction 7 1 mexico city earthquake,1
904742522358034432,1.0,rt local church sending relief harvey victims,1
909416120960069632,1.0,after harvey irma atlantic keeps brewing new storms,1
905630589276917760,0.6629,rt if hurricane irma eye phoenix that scary azfamily,1
906289178916347905,1.0,rt lady tornado volleyball team defeats saugus 3 0,0
913015748901163008,0.3371,rt bronx drafthouse begins drive hurricane maria victims,1
910167854921781249,0.6842,irma tries mess crown classic planning c today irma,0
921975972085280769,1.0,rt learn protect health wildfire,1
905761884808335361,0.6434,caribbean reels irma deadly wrath florida nervously tracks monster storm,1
905745716575838208,0.6585,hurricane irma aerial photos reveal path destruction australia first published dailymail,1
909736650523185157,1.0,maugerville power company helps restore service irma hit florida,1
904507935983902720,0.6316,the wrath hurricane harvey cbs news lzomedia development freelance developer,1
874253901410836481,1.0,team willowbrook ready perfect service monday air verified ready go good job juan mora,0
909803016621928448,0.3421,debris clean following hurricane irma,1
912178184455622656,0.6561,rt storm cones aloft north carolina hurricanemaria northcarolina,0
921418776473632768,1.0,monday 10 23 lpr tickets amp info,0
923313380110172160,1.0,killing coverage,0
904240121922322432,1.0,rt breaking president trump pledge 1 million personal funds harvey relief efforts,1
921619592342097921,1.0,tampa group brings aid puerto rico raided police wmnf,1
921315770650460161,0.6934,rt dominica wfp providing food logistics telecoms support families affected hurricanemaria,1
906723141912801280,0.6567,rt watch periscope harvey irma prophecy prayer,0
905733588095823873,1.0,hurricane irma damage far revealed shocking photos,1
930023306002096130,0.6628,interesting coincidence earthquake took place exactly artificial man made border iraq iran,1
922115503384158208,1.0,pray puerto rico n virgin islands a 8 5 7,0
906062230076219392,1.0,houston survive harvey may ripped apart trump vicious daca decision,1
919983755971792897,1.0,california wildfires burning control natural phenomena not climate change,1
907423119350145024,1.0,harvey dent quoting dragon ball even know,0
905641813305729025,1.0,rt monstrous hurricane irma picked up on earthquake detectors,1
909796529971580930,1.0,rt folks looking volunteer today post hurricane irma recovery efforts,1
923646192159948802,1.0,so puerto rico still suffering golfing responsible,0
910698946514771969,0.6664,you help today help often please retweet mexicoearthquake,1
916086364285923329,0.6596,iatse puerto rico office reopens with backup generator no electricity,1
921654851599298560,0.5066,rt raised money vegas amp puerto rico last week squad squad thank la 8,0
910798273367171072,0.6938,san antonio residents trying locate family earthquake mexico,1
910654273729462273,1.0,mexico earthquake a prelude to rapture,0
913029119008313344,1.0,tropical update tropical storm maria bigger hurricane lee stronger no issue fl moving away swfl,1
909394672698740737,1.0,rt islands hit irma bracing another hurricane,1
919595039658885126,0.6447,rt a pregnant woman biked california wildfire save family,1
906889032986230785,0.7,rt tornado warning kissimmee airport south orlando will near celebration 10 50am,1
905680812271652864,0.3333,local couple puerto rico hurricane irma strikes island,1
910218229397602304,0.6746,florida communities continue recovery processes irma devastation,1
910033112230490112,0.7,rt toxic amp superfund sites risk irma courtesy amp georgia pirg,1
914589362893058048,0.6534,new top story hacker news mexico 7 2 earthquake transit camera,0
904217020031520768,1.0,was hurricane harvey artificially intensified geoengineering programs,1
881632991776301056,1.0,my wine tip weekend delicious full bodied white,0
909409896428392448,1.0,first irma jose and maria the whole soccer team needs chill,1
910222253048156166,0.5104,university head ousted irma evacuations,1
905614378052968448,0.6577,breaking fema sued after sick move against churches hit by hurricane harvey,1
910220719904063488,0.358,responding hurricane irma usaid ofda medium,1
905115070170058752,1.0,a truckload food water heading port arthur distribution just part harvey response,1
905695865792327680,0.6667,rt see hurricane irma motion these nasa noaa gifs,1
913804552289255424,1.0,cbp drives supplies transport hurricanemaria,1
917820422011449345,1.0,13 confirmed dead wildfires monday better conditions 2 fight fires way less wind today california,1
905063992347021313,1.0,rt asking austinites donate toys harvey evacuees,1
901718625115099136,0.6875,that cause steve harvey announcing,0
907560012926603264,1.0,half million gallons gasoline spilled due harvey floodwaters,1
878548079384838144,1.0,nuria mora madrid revealing concealing streetart printmaking,0
873113700944584706,1.0,mudslides floods cause devastation srilanka pictures,1
911789112478388224,1.0,maria weaken tracks n currently hurricane force winds 60 mi outward amp ts force winds 240 mi,1
914277700377939968,1.0,packed trucks hurricane maria victims today,1
904825942887059456,0.6615,rt pioneer woman ree drummond holding harvey fundraiser news9,0
901822511750406144,1.0,flooding replaces high wind harvey threat texas gulf coast fintech finance,1
912419664642367493,0.7068,tourists marvel hurricane maria wicked waves soaring swells surf city,1
909800275925274624,0.6891,live tracking hurricane irma slams florida orlando georgia east coast video,1
921383665917218816,1.0,in puerto rico community groups transform into relief brigades,1
871611810486468608,1.0,brooke mora modelo fitness,0
906572743721840640,1.0,8 hour harvey charity stream over 200 keys give,0
928879956016418816,1.0,bel air woman collects donations native puerto rico damaging hurricane,1
916010879484928001,1.0,things still bad puerto rico weather misery way,1
911749584904482816,1.0,hurricane maria update coming soon explanation graphic,1
908674808333733889,0.6619,helping employees recover harvey irma you can also save taxes,1
909387083072057344,0.6579,irma knocked power amp missed lot golf i wake today see sitting pretty leader b,0
921537209043369984,0.6723,drones help california firefighters,0
914188148623671296,0.6632,lists organizations responding hurricanemaria amp mexicoearthquake,1
930407656224968704,1.0,president dr kerem kinik darbendixan district iraq suffered earthquake,1
921130711863631872,0.6774,thesciencemic nasa map wildfire damage helps california recovery effort science,1
912997063704576000,1.0,idf army heart amyisraelchai tks instagram mexico earthquake israel idf,0
904733485138681856,0.6933,hey guys wanted tell help harvey survivors much spread tweet,1
930564959200858113,1.0,devastating earthquake iran civilians begging help ciaravinoecon,1
912333135513358336,1.0,puerto rico trapped between colonialism hurricanes hurricanemaria,0
904461053580283905,1.0,do see cities all damaged harvey,1
904958031363899392,1.0,rt demand federal action hurricaneharvey now take action,1
929989752882806785,1.0,strong earthquake hits iraq iran killing least 218 worldnews news,1
916053383383011328,1.0,hosting puerto rico benefict concert tonight,1
909971267767463938,0.6675,long road ahead for victims hurricane irma,1
923529916913631232,0.3647,small firm tapped to deal with puerto rico gargantuan power crisis,1
910170432434851841,0.6954,savannah insurance village sept 20 21 8 7 pm heretohelp post irma 11180,0
905415587446366208,0.6457,a harvey food distribution hub pops up midtown where search left off,1
910151430262153216,0.5,florida man dies police custody violating irma curfew,0
904814892095598592,0.6519,gov abbott adds bastrop lee counties list disaster declaration harvey,1
870176000109182977,0.6478,these peoples affected flood srilankafloods srilanka lka,1
913437245234978816,0.6323,hurricane maria 185 mph winds footage damage caught on camera,1
905777692204830720,1.0,shocker shout out student athletes donated support families impacted hurricane harvey,1
901671631549906946,0.6587,texas faces floods after hurricane harvey wreaks havoc,1
918352577871331328,1.0,rt some things even california wildfires consume,1
910784426107383808,0.6485,fissure made earthquake mexico tap image enlarge,1
908067295309828104,0.6394,upsers chesapeake helping harvey,1
913418380312551425,0.6658,labrador helping mexico earthquake efforts earns presidential thanks,0
914482220299104257,0.6902,friends amp family greeted search amp rescue team back california mexicoearthquake welcome home,1
907298494364483584,0.6426,breaking police say avoid downtown tornado warning extended 1 45pm watch live5 now chsnews,1
920810401041858561,0.7033,goff starts gofundme page northern california wildfires espn video ramsnation,0
921511464179027968,0.6648,jennifer lopez jlo somos live somosunasoz puerto rico relief,0
927573382002069504,0.6990000000000001,tourism sector porto rico still suffer after hurricane,0
906661652338298881,1.0,tornado cell reporting hypoluxo heading towards 441 west,1
911571450750017536,1.0,rt omg dam burst trying get people puertorico hurricanemaria,0
915313036214325248,1.0,can contact friends family puerto rico here,1
918275059365634048,0.6635,dry weather could propel california wildfires killed,1
907361650600140800,0.7641,harvey victims face temporary housing shortage houston,1
912184177071620096,1.0,this is shocking and very fearful thirteen year mexico earthquake prophecy by prophetdrowuor fulfilled,0
906984195439788032,0.6784,donald porter larry mason looks like lee harvey oswald 711oceandrive noiralley darknessatnoon,0
905185678757126144,0.6645,first pic overlay irma second harvey that big ass hurricane,1
909409113041362944,1.0,key deer surprises martin county rapid response crews irma aftermath,1
905705134361120768,1.0,rt princess juliana airport destroyed hurricane irma,1
909977356546318336,1.0,this seventeen year old rescued cattle helicopter during harvey 4 1,1
905909109064581120,0.6784,houston sunk 2cm harvey rain skynews,1
910727799924719616,1.0,mexico 7 1 earthquake absolutely horrific images msnbc noticias v deo,1
930161349212196864,1.0,israel shaken moved action deadly earthquake iran iraq border,1
905653236568268801,1.0,rt everything need know hurricane irma,1
910785991304237061,1.0,maria wind rain spreading into d r,1
906598440360083456,0.7781,praying yet suffering harvey i pleasure volunteering blmhtx hard hit areas,1
928024783358386176,1.0,volunteers df17 packing school materials hygiene products go puerto rico solvis,1
914508009895874561,0.3508,the sanjuanmayor lies here proof hurricanemaria relief efforts uscoastguard sanjuan,1
910537266845454337,0.6424,rt 8 8central mexico 7 1 earthquake 30 minutes ago 8 8,1
920045440594268160,1.0,california wildfires blanket region smoky pollutants raising health risks,1
909378911754162176,1.0,please support rebuild st martin noborderbuilders stmartin irma donate here,1
917830152159092736,1.0,rt diablo winds sparking massive wildfires california,1
913121176217690113,1.0,hurricane maria blast uk wet windy weather different caribbean,1
909774805469204480,1.0,2xl irma tc leggings,0
875443828966273025,1.0,ladies gentlemen la mora nautilus teye guitars,0
904516048619282432,1.0,that epic pr shade epa harvey pruitt,0
923072262839955456,0.3558,two person energy firm 300 million puerto rico contract raises eyebrows usrc usrc,0
905681430931542016,1.0,rt c 7 release arrival hurricane irma dominican republic,1
910644212517019648,1.0,first views hurricane maria damage dominica overflight today,1
917973346976968704,1.0,california wildfires rage churches jumping action,1
906563869702856706,0.65,pepperdine students brace irma aid harvey via,1
920324100601421824,0.6515,5 california fire 5 please safe everyone,1
905923641174630402,0.3833,a tw two brothers hurricane tornado fly flying sh sharks 2,1
904216828984967168,0.6471,rt after harvey trump plans major cuts in federal disaster relief,1
909760195240308737,0.6897,insurance claims confused irma start tampabay stpete sunshineshere,0
909704221032894465,1.0,hurricane maria still concerning islands hit hard irma could major cat 3 tuesday,1
916078295812370432,0.6849,rt puerto rico worst fears trump coming real,0
910085568050221057,1.0,working hurricane irma emotions irmageddon,1
915153801765691393,1.0,hurricane maria turbulent wake leaves behind an island of opportunity,1
930049177261887488,1.0,iran iraq earthquake rescuers race survivors,1
905173765151219714,0.6785,rt dealing aftermath harvey midamericacat catastropheclaims,1
907648206351339521,0.6285,epa tceq safely remove larger container displaced hurricane harvey,1
914700306365247488,1.0,new yorkdailynews the death toll mexico magnitude 7 1 earthquake,1
877818186967666689,0.3793,crop amp foodsecurity assessment report srilanka food hit drought floods,1
909840192802054144,0.6766,time get back to work after hurricane irma part i south florida trial practice,0
901663823186337792,0.5472,hurricaneharvey unleashes floods fear america gulf coast,1
923066445872889856,0.6494,democrat mocks trump paper towels congress puerto rico fiasco,0
906661203300245504,1.0,small tornadoes unfortunately part tropical systems currently six tornado warnings effect fl,1
908479537104801798,1.0,relief harvey filling trucks giving supplies people need,1
906234333555433473,0.6766,tornado throws woman child home richland county watch now 9,1
920253932424790016,1.0,world trauma day wildfire 2017 california drone footage,1
921442451356835845,0.3409,isis details devastation california wildfires caliphate newsletter,1
909887633635074051,0.6471,irma records production per gli web,0
905511848115552256,0.6665,after hurricane harvey what will your builders risk policy pay for construction,1
907265026305744896,1.0,worker baby daughter born height harvey,0
921455013947498496,1.0,the aviationist military contract air assets including u s air force mq 9 reaper,0
910204849765195779,0.6829,orlando magic amp solar bears players staff gather prepare food bags hygiene products needy afterma,1
877962623257640961,1.0,bourbon street morning 9 0cindy david mora photo,0
901726453603192832,0.3695,rt to show scary hurricane harvey,1
904583725840818176,0.6765,shoes vans sk8 hi reissue zip mono tornado gray men size 9 5 new in box skate shoe,0
906000390633775104,0.3407,farmers affected harvey farmstrong helpforfarmers,1
909693496579301376,0.6724,rt come better irma harvey,0
905392976574205952,0.6682,us economy hit harvey sky news australia econ,1
917936759756984320,0.35,manager confirms henry cejudo fight ufc 218 despite injuries california fire,0
909484405214908419,0.6591,tls ne lending hand duke energy fla irma rips state longwayfromhome,1
869990321156784129,1.0,items needed donation floodsl floodrelieflka post 1 6 12 30,1
909690545735294977,1.0,there another threat coming harvey irma salon,1
911604499353042945,0.6783,post hurricane maria back normal hacienda lamontagne ya,0
909973010018422785,0.6659999999999999,i literally shit together perfectly irma hoe decided fuck everything,0
906964197053014016,1.0,rt garage speared 2x8 palm bay tornado,1
906853373663686657,1.0,sensational alex harvey band live penthouse tapes 6 99 arrived stock see,0
875722518899961856,1.0,thank italy e 9 supporting wfp efforts help people affected floods landslides srilanka 1 0,1
910243544551628800,0.6872,exclusive jacksonville couple describes harrowing escape usvirginislands irma their story,1
901671549572440064,0.634,rt signs disaster proclamation texas hurricaneharvey,1
910674724698464256,0.6417,hurricane hunter plane investigating maria right lowest pressure seems 955 mb,1
907637554631122945,0.649,slow motion fire tornado via r oddlysatisfying,0
910149445915877376,0.69,rt way drop ball verizon i guess i pay big money 5 e irma verizon att hurricane,1
904728262877765632,0.7396,some of texas most selfless hurricane harvey heroes are also daca recipients,1
910236970315640837,1.0,modular homes match quality appearance traditional stick built houses irma,0
910049479054594048,0.3417,florida regulator reports 2bn hurricane irma claims received,1
909873972501676033,0.6716,hurricane harvey irma jose maria americans brace new danger,1
912076440811790336,1.0,familiar weather pattern fl although satellite shows hurricane maria distant e amp upper low pressure gulf,1
919941910642311168,1.0,better weather helps battle california wildfires click below for full story,1
906081036940881921,1.0,with harvey and now irma federal funds and fema are put to the test,1
913916479002828800,0.6756,many post offices islands opened today pick services usps hurricanemaria,1
930379264201027584,1.0,november 12 2017 the strong earthquake iran iraq border killed 450 people,1
922806643351367681,0.6898,urmc team headed puerto rico,1
909739383481360385,1.0,rt irma even suppose hit sc hard shit happened us,1
930038058916777984,1.0,rescue relief efforts underway iran big earthquake iran,1
909824884280348673,0.7170000000000001,in hardest times grow mondaymotivation irma florida,0
909447166523056133,1.0,hurricane irma brings pain trauma destruction unseen modern history,1
917953586272772097,1.0,from beauty ashes overnight santarosafire bcpoli,0
909683179732082688,1.0,hiscox braces 110m hurricane harvey claims,1
912154364835381249,1.0,las vegas supermarket rallies support victims mexico earthquake,1
910267451664986112,1.0,our crew returned fl today working hand hand cleanup irma debris,1
905673519597543425,1.0,rt that last two weeks,0
906919855475097600,1.0,tornado activity palm bay a roof blew home least six mobile homes destroyed,1
870845845133971456,1.0,rt indian navy teams join sri lanka flood rescue ops toll reaches 193,1
909923779656200192,1.0,to host disaster relief collection for victims hurricane irma,1
901663546701905920,1.0,rt the little town rockport suffered severe damage hurricaneharvey,1
909975322724065281,0.6718,forest loss may lead hurricanes scientists warn newsalert harvey irma maria,1
910023237379092480,0.84,new voyager explore entire image strips hurricane irma keywest caribbean,0
914683763837292544,1.0,delivering water filters dominica seeing impacts hurricanemaria,1
880727872914288641,1.0,review no moral boundaries in fences,0
901831048358760453,0.6619,box office disaster lackluster releases mayweather mcgregor hurricane harvey create perfect storm,0
912368931641446405,0.652,thank support hurricanemaria mexicoearthquakerelief,0
930205140287741953,0.7726,earthquake s isme irak iran my deep condolences may god help gods solidarity,0
901666927067758592,1.0,rt tornado warning pasadena toward channelview seek shelter kprc2,1
877471526504759296,1.0,40 dana mora counting a a a f f f 0 0 0 1 1 1 9 9 9 a a a c c c d c neoiporoi,0
910546943457349632,1.0,tropical jose may waiting hurricane maria,1
909964965058027520,0.6269,great first day back cravens post harvey hugs smiles around sheldonstrong,0
914203216337948673,0.6404,enjoy tasty dinner zocalo monday help mexico earthquake survivors,0
912151760273371137,0.523,after mexico city earthquake site crowdsourcing map emergency resources,1
912288130354511873,1.0,hurricanemaria bringing rough surf high risk rip currents volusia flagler,1
911784420734115840,0.6859,rt my family hometown barranquitas pr hurricane maria hurac nmar,1
901784132111519744,1.0,does great talent include lgbtq latinos muslims hurricaneharvey,0
921865205130387456,0.6418,while lee puerto rico matt looking pete farm 9 mattlee,0
905705477291610112,1.0,insurance industry preparation hurricane irma full swing florida insurance pdx,1
907311049434640384,0.6444,these united states shall weather storm neverforget september11 irma florida harvey texasstrong 911day,0
928504482605932545,0.6519,don complacent climate change ravage rich poor alike patricia scotland,1
913491469629034496,0.6548,district director yvette collazo talks radio disasterassistance puertorico hurricane maria,0
908368867650666501,0.6951,first harvey irma pres trump amp vpres pence hurricane victims ground eyecontact leadership,0
931092124195610624,0.6869,south koreans stay shelters powerful quake bearday iran usa,1
906985968107999232,0.7272,tracking area heavy rain produced tornado warning tracking cbs47,1
910585453270622208,1.0,watching hurricane maria closely may restrengthen tonight talking potential us impacts news 4 4,1
904270253970116615,1.0,microsoft ups donations hurricane harvey first responders standing,1
909454782666027009,1.0,irma nfl no just 5 5 5 via twitter,0
905327512162533377,0.601,on the gist npr wade goodwyn compares harvey recent major hurricanes,1
881612317317836800,1.0,mora lakin immaris dm officially done i rest easy,0
910627955260325888,1.0,mexico earthquake why buildings suddenly collapsing,1
908611119811563520,1.0,the mysterious sea creature hurricane harvey looks like dr finkelstein,0
910156250368888832,0.6779,the crews florida hard work irma publicpower,1
921778079017656320,1.0,rt ohiouniversity delivers 1 500 pounds supplies athens puerto rico,1
904221902113263616,0.8801,rt will chip hurricaneharvey relief fund more information,1
869954009963970560,1.0,rt death toll sri lanka worst flood since 2003 rises 151,1
911633175100690433,1.0,rt over 2000 bottles water hve donated thank w love dominica hurricanemaria,1
909435101913563137,0.6842,rt irma threatens birthday 3 year old leukemia nurses step,1
909495177554923520,1.0,maria getting dressed at least she is pretty irma was a real dog like ugly,0
912389353674088448,0.6751,gfs quite et cyclone uk ireland remnants maria,1
922682778264551424,0.51,stranded maria puerto ricans get creative survive,1
909802031757582337,1.0,moody participates hurricane irma relief efforts abseast2017,1
905549459689525252,1.0,teamdpl answering phones wdtn telethon harvey relief,1
916020188130234368,0.6858,this difficult get supplies across puerto rico all major highways blocked utility poles,1
914683763837292544,1.0,delivering water filters dominica seeing impacts hurricanemaria,1
904589549971570688,1.0,rt harvey cost texas 58 billion losses,1
922591169586003968,1.0,maria helps red cross crew lo za puerto rico f 8 carlos rivera giusti,1
910210656149889031,0.6637,we best customers thank letting us help hvac coldair swfl irma,0
909829420088741888,1.0,join thomson ymca yogis weekend mass yoga class raise funds hurricaneharvey relief,1
909434397077753861,1.0,rt st peter fisherman big pine key suffered major damage irma we rebuild,1
910616041449033728,1.0,the nhc 5 p hurricane maria advisory hopefully storm stay entire coast,1
909811915987267585,0.3555,long road go officials talk irma relief florida keys,1
905720689520500736,1.0,irma headlines hurricane watch likely today time period friday pm monday am threats winds storm surge flooding,1
930407396698218498,0.6286,quake kills 430 iranian border region rebuilt war,1
929010965697441792,0.3488,newyorkdailynews nyu opening doors hurricane maria,1
901758957299138560,0.6565,rt harvey move average 2 4 mph next five days flooding last days txwx,1
909967847958425602,0.6682,who remembers this white dot pre irma 9 7,1
909431953434251264,1.0,rt we help irma harvey,1
906779124454354945,0.3476,one best friends home hurricaneharvey portaransas texas harveythehomewrecker portastrong porta,1
872595001179557888,1.0,tomorrow adrienne mora subbing aerialhammock come take class it 7 8 30pm circuseverydamnday,0
905781192733155328,0.6661,rt life comes fast harvey hurricaneirma2017 wednesdaywisdom irmahurricane,1
908151508214206465,1.0,more hats harvey actonms,0
905762187796414464,1.0,my thanks go 2 hananya amp israeli relief team helping,1
909713670829170689,0.6696,irma impact stirring fears setback 16 billion everglades restoration,1
907565287540637696,0.6711,new mexico longer offering harvey aid deadly quake politico,1
907423544560234497,1.0,covering harvey it heart wrenching,1
915320318197207040,1.0,trump puerto rico trending us visit,0
910270036861886465,1.0,hurricane irma first impacts on nassau bahamas 9 8 2017,1
905709729082732544,1.0,five ways understand hurricane irma record breaking power,1
906482769965998080,0.6648,direusta harvey s firestone,0
907014621139275777,0.6349,two tornado warnings effect 6 51 pm around orlando flwx irma,1
880517160287719424,1.0,xxx sex movies getting know cuban milf zoraya mora nsfw porn fucking,0
905662469988728832,0.66,as victim harvey i love reping texas swag,0
910261798569472003,0.6333,hurricane harvey latest victim nutcracker,1
919753721113956353,1.0,pro football club raises funds california fire,0
911934793427963905,0.6741,new new hurricane maria puerto rico officials describe apocalyptic conditions,0
908140829239279617,1.0,harvey try smile yes cares control face darvey,0
923166159041695744,0.68,scars wine country wildfires spotted space photo,0
929257646833721346,0.6648,donated supplies puerto rico stuck tampa storage facility,1
872563266232266752,1.0,helder vices fake movie merch hooded sweatshirt,0
906331397136146432,1.0,the sitrep dod continues harvey help marine saves vietnam vet life amp more,1
876915968848613376,1.0,batgirl 15 arte de dan mora,0
909988432415416320,0.6757,rt blue cool tropical drink thinking hurricane irma i need find next blueshed,0
905924160056168448,0.578,from harvey shows need microgrids distributed energy,1
917934616878530560,1.0,california wildfire kills 15 destroy 1 500 homes centenarian 98yo wife among victims,1
905693387092787200,0.6667,death toll from harvey climbs storm leaves texas inundates louisiana,1
912179433045237761,0.6674,come join mexicostrong takeaknee mexicoearthquake benefit,0
913399695699046400,1.0,typical entry puertorico hurricanemaria facebook groups days,0
904220590210408448,0.4936,watch this monster truck redneck army rescue hurricane harvey victims jeff foxworthy,1
922457363906482176,0.6689,perhaps first good work rebuilding puerto rico,0
927192806401171456,1.0,rt my staff also coat drive benefiting hurricane maria refugees,1
876106387708837889,1.0,everybody go give eagle alum 0mora follow,0
879369097263427585,1.0,this cute boxer mora argentina what thinking photo sent ariel mazzuca,0
913092280696868864,1.0,hi csce donation bins south mall webb hurricane maria relief odu odu21 odu20 odu19 odu18,1
910233174663458818,1.0,early expert opinion hurricane irma little lasting effect real,1
905852980376866816,0.6751,people katy keeping sense humor clearing homes gutted hurricaneharvey,1
907301000351907840,0.6511,290 billion price tag predicted for harvey and irma damage lasvegas,1
921321881969426432,1.0,rt book carrasquillo race citizenship puerto rico adphd,0
910135907684151297,0.6522,prophet rock prophecy music video predicted hurricane irma harvey,0
916028303965814784,1.0,dotard don lacks empathy or compassion for puerto rico,0
910123109650456576,1.0,don fire guns hurricane irma florida police warn,1
911980209175281664,0.6534,now phx airport preparing load plane mexico mexicoearthquake,0
909915400724516867,0.6478,the small towns forgotten received first blow harvey shit crazy,1
908119924228460546,0.6851,lake tahoe tornado right,1
910143352120758272,0.6711,supt says new athletic schedule district shared specific dates make,0
913806954023325697,0.6639,mexico earthquake causes strong flight quality commercial property assets,1
876305601164431361,1.0,a year ago today became salem chiquito leon mora happy anniversary mr tay moraclt16 0 d a,0
921370720931684357,1.0,returns puerto rico prepare another airlift supplies teamfedex,1
928716869527248896,0.6648,hurricane survivors moved us mainland news,1
906558624868298752,1.0,found heard might like see photo dad working george r brown,0
905681092493139969,1.0,footage hurricane irma hits st maarten,1
920269983938101254,1.0,california today california today reporting wildfires felt like country war,1
923633471452581896,1.0,wwmsrocks raised almost 500 bake sale donate help victims hurricane maria edisonk12,1
904331238227501056,0.6837,day 1 usa holiday nyc ash amp mike tail end harvey walking around central park reservoir,0
913459230400745472,1.0,puerto rico teacher eager to get back to school after hurricane maria,1
